dataset	method	epsilon	time	pairs
cell25	PSI	20	0.025617227666666666	12
cell250	BFE	10	0.018624243000000002	0
cell250	BFE	12	0.018272241333333335	0
cell250	BFE	14	0.018531223666666666	0
cell250	BFE	16	0.018901075	0
cell250	BFE	18	0.018687193333333334	0
cell250	BFE	20	0.01896677	0
cell250	PSI	10	0.0028457093333333332	0
cell250	PSI	12	0.002920714666666667	0
cell250	PSI	14	0.0029180893333333336	0
cell250	PSI	16	0.0029270340000000002	0
cell250	PSI	18	0.0028781406666666667	0
cell250	PSI	20	0.002959320666666667	0
cell251	BFE	10	0.048152739666666666	3
cell251	BFE	12	0.049688305	6
cell251	BFE	14	0.05337458166666667	10
cell251	BFE	16	0.05266391666666667	10
cell251	BFE	18	0.054195532	14
cell251	BFE	20	0.072516363	15
cell251	PSI	10	0.013738669333333333	3
cell251	PSI	12	0.024462917333333334	6
cell251	PSI	14	0.029602238	10
cell251	PSI	16	0.031623305666666664	10
cell251	PSI	18	0.03136962	14
cell251	PSI	20	0.025898199666666663	15
cell252	BFE	10	0.05121692233333333	6
cell252	BFE	12	0.050364065666666666	6
cell252	BFE	14	0.048674064999999996	6
cell252	BFE	16	0.05118993966666666	10
cell252	BFE	18	0.05326747366666667	12
cell252	BFE	20	0.05595258733333333	20
cell252	PSI	10	0.021527170666666668	6
cell252	PSI	12	0.022200085333333335	6
cell252	PSI	14	0.023357945666666668	6
cell252	PSI	16	0.029240203666666666	10
cell252	PSI	18	0.028840421999999998	12
cell252	PSI	20	0.031832441333333336	20
cell253	BFE	10	0.03272986766666667	0
cell253	BFE	12	0.033151587333333336	0
cell253	BFE	14	0.048091447333333336	3
cell253	BFE	16	0.04907170733333333	3
cell253	BFE	18	0.051223461	6
cell253	BFE	20	0.052034886	9
cell253	PSI	10	0.011285272	0
cell253	PSI	12	0.011262164	0
cell253	PSI	14	0.013409344333333333	3
cell253	PSI	16	0.023087149	3
cell253	PSI	18	0.024235476000000002	6
cell253	PSI	20	0.028883134	9
cell254	BFE	10	0.057133488	3
cell254	BFE	12	0.060489267	6
cell254	BFE	14	0.060032637666666666	6
cell254	BFE	16	0.06207404966666667	11
cell254	BFE	18	0.07722850033333334	15
cell254	BFE	20	0.068739734	17
cell254	PSI	10	0.029214196333333334	3
cell254	PSI	12	0.025301032666666667	6
cell254	PSI	14	0.027756505333333337	6
cell254	PSI	16	0.025795290000000002	11
cell254	PSI	18	0.028267607333333333	15
cell254	PSI	20	0.031027132	17
cell255	BFE	10	0.08898379799999999	30
cell255	BFE	12	0.09396907333333333	41
cell255	BFE	14	0.10372677333333334	55
cell255	BFE	16	0.11257426899999999	72
cell255	BFE	18	0.12525406033333333	96
cell255	BFE	20	0.16143481766666667	112
cell255	PSI	10	0.04029203366666667	30
cell255	PSI	12	0.04172297366666667	41
cell255	PSI	14	0.04684477433333333	55
cell255	PSI	16	0.05142828333333333	72
cell255	PSI	18	0.055274858999999996	96
cell255	PSI	20	0.07051961166666666	112
cell256	BFE	10	0.04664562866666667	3
cell256	BFE	12	0.04764870933333333	3
cell256	BFE	14	0.04706657166666667	3
cell256	BFE	16	0.04649065533333333	3
cell256	BFE	18	0.04755199266666667	3
cell256	BFE	20	0.046564000666666674	3
cell256	PSI	10	0.019689429666666668	3
cell256	PSI	12	0.02050840466666667	3
cell256	PSI	14	0.021827784666666666	3
cell256	PSI	16	0.020108994666666664	3
cell256	PSI	18	0.021173108333333333	3
cell256	PSI	20	0.013400746333333333	3
cell257	BFE	10	0.023811793666666668	0
cell257	BFE	12	0.023485039666666666	0
cell257	BFE	14	0.024284416	0
cell257	BFE	16	0.025081465	0
cell257	BFE	18	0.024805250333333334	0
cell257	BFE	20	0.038959548999999996	3
cell257	PSI	10	0.005559646333333333	0
cell257	PSI	12	0.005317823	0
cell257	PSI	14	0.005324457666666667	0
cell257	PSI	16	0.006415647333333334	0
cell257	PSI	18	0.006542281666666667	0
cell257	PSI	20	0.008490549	3
cell258	BFE	10	0.09705952600000001	61
cell258	BFE	12	0.107004882	81
cell258	BFE	14	0.11935193466666667	106
cell258	BFE	16	0.13426314266666667	126
cell258	BFE	18	0.147676396	159
cell258	BFE	20	0.15245313533333332	188
cell258	PSI	10	0.04235806833333333	61
cell258	PSI	12	0.04960976433333333	81
cell258	PSI	14	0.05220094866666667	106
cell258	PSI	16	0.05859034333333333	126
cell258	PSI	18	0.06192026199999999	159
cell258	PSI	20	0.06255878366666667	188
cell259	BFE	10	0.026821969666666667	0
cell259	BFE	12	0.027240958333333332	0
cell259	BFE	14	0.027435764666666668	0
cell259	BFE	16	0.028927693666666667	0
cell259	BFE	18	0.028780501333333333	0
cell259	BFE	20	0.042893053333333334	3
cell259	PSI	10	0.007831368666666668	0
cell259	PSI	12	0.007968715666666668	0
cell259	PSI	14	0.009560265666666666	0
cell259	PSI	16	0.009388545333333333	0
cell259	PSI	18	0.009455462666666666	0
cell259	PSI	20	0.019492127666666668	3
cell26	BFE	10	0.05151541233333334	3
cell26	BFE	12	0.052828822666666664	3
cell26	BFE	14	0.055497340666666665	9
cell26	BFE	16	0.06200332766666666	18
cell26	BFE	18	0.06363666333333334	24
cell26	BFE	20	0.079718288	31
cell26	PSI	10	0.024822858	3
cell26	PSI	12	0.02651551766666667	3
cell26	PSI	14	0.024235354333333334	9
cell26	PSI	16	0.02418473566666667	18
cell26	PSI	18	0.026499959666666666	24
cell26	PSI	20	0.030748676	31
cell260	BFE	10	0.036404760333333334	0
cell260	BFE	12	0.03683193766666667	0
cell260	BFE	14	0.03653207433333333	0
cell260	BFE	16	0.05181449333333333	3
cell260	BFE	18	0.052551031	3
cell260	BFE	20	0.05120888	3
cell260	PSI	10	0.01277382	0
cell260	PSI	12	0.012847381333333333	0
cell260	PSI	14	0.012645397666666666	0
cell260	PSI	16	0.02462372	3
cell260	PSI	18	0.024382702333333332	3
cell260	PSI	20	0.02441162333333333	3
cell261	BFE	10	0.03420831733333333	0
cell261	BFE	12	0.033542415	0
cell261	BFE	14	0.03439325133333333	0
cell261	BFE	16	0.03395291166666667	0
cell261	BFE	18	0.034888623333333334	0
cell261	BFE	20	0.034440359999999996	0
cell261	PSI	10	0.011030593333333333	0
cell261	PSI	12	0.010860228666666666	0
cell261	PSI	14	0.012259085000000001	0
cell261	PSI	16	0.010627797999999999	0
cell261	PSI	18	0.012474118333333332	0
cell261	PSI	20	0.012238290333333334	0
cell262	BFE	10	0.035080582666666665	0
cell262	BFE	12	0.034755633333333334	0
cell262	BFE	14	0.03496910166666667	0
cell262	BFE	16	0.03525250766666667	0
cell262	BFE	18	0.035119025000000005	0
cell262	BFE	20	0.03485293766666667	0
cell262	PSI	10	0.011703304333333333	0
cell262	PSI	12	0.011976739333333333	0
cell262	PSI	14	0.012308378333333333	0
cell262	PSI	16	0.011508890666666667	0
cell262	PSI	18	0.013192120333333331	0
cell262	PSI	20	0.013134486999999999	0
cell263	BFE	10	0.033869479	0
cell263	BFE	12	0.033389776333333336	0
cell263	BFE	14	0.033577084	0
cell263	BFE	16	0.033405520333333334	0
cell263	BFE	18	0.033847452	0
cell263	BFE	20	0.03352000333333333	0
cell263	PSI	10	0.010687841	0
cell263	PSI	12	0.010923095666666667	0
cell263	PSI	14	0.010762734666666668	0
cell263	PSI	16	0.010900702	0
cell263	PSI	18	0.010957875	0
cell263	PSI	20	0.010817717666666667	0
cell264	BFE	10	0.041457333	0
cell264	BFE	12	0.041043860333333335	0
cell264	BFE	14	0.042744245	0
cell264	BFE	16	0.05725844066666667	3
cell264	BFE	18	0.05777209033333334	3
cell264	BFE	20	0.05637506033333333	3
cell264	PSI	10	0.016071253333333334	0
cell264	PSI	12	0.015804229666666666	0
cell264	PSI	14	0.016298495666666666	0
cell264	PSI	16	0.028695809333333332	3
cell264	PSI	18	0.028472731999999997	3
cell264	PSI	20	0.029144169666666667	3
cell265	BFE	10	0.04258880266666667	0
cell265	BFE	12	0.042048273	0
cell265	BFE	14	0.04272566233333333	0
cell265	BFE	16	0.06026127766666667	6
cell265	BFE	18	0.061462182000000004	6
cell265	BFE	20	0.058778604666666665	6
cell265	PSI	10	0.016937047000000004	0
cell265	PSI	12	0.016750562333333333	0
cell265	PSI	14	0.017337497666666663	0
cell265	PSI	16	0.023779211333333335	6
cell265	PSI	18	0.02509348633333333	6
cell265	PSI	20	0.024344283666666668	6
cell266	BFE	10	0.06817807533333334	9
cell266	BFE	12	0.070943963	12
cell266	BFE	14	0.069163449333333335	14
cell266	BFE	16	0.074237052	19
cell266	BFE	18	0.08375257466666666	25
cell266	BFE	20	0.08542573433333332	33
cell266	PSI	10	0.027038247	9
cell266	PSI	12	0.027818105333333332	12
cell266	PSI	14	0.029653763333333336	14
cell266	PSI	16	0.032987160333333335	19
cell266	PSI	18	0.03500306933333333	25
cell266	PSI	20	0.03928314633333333	33
cell267	BFE	10	0.032207580666666666	0
cell267	BFE	12	0.032138862	0
cell267	BFE	14	0.048361469	3
cell267	BFE	16	0.04906335433333333	3
cell267	BFE	18	0.05960100200000001	3
cell267	BFE	20	0.048407187666666664	3
cell267	PSI	10	0.010488987333333333	0
cell267	PSI	12	0.010184869	0
cell267	PSI	14	0.013376661333333335	3
cell267	PSI	16	0.017661600333333333	3
cell267	PSI	18	0.021878896	3
cell267	PSI	20	0.016362223	3
cell268	BFE	10	0.044379496	3
cell268	BFE	12	0.04450537233333334	3
cell268	BFE	14	0.044055938	3
cell268	BFE	16	0.04381243233333333	3
cell268	BFE	18	0.04465212266666667	3
cell268	BFE	20	0.04653432366666667	3
cell268	PSI	10	0.017350221333333332	3
cell268	PSI	12	0.014971278666666667	3
cell268	PSI	14	0.014223808666666667	3
cell268	PSI	16	0.014615266666666666	3
cell268	PSI	18	0.015304086666666668	3
cell268	PSI	20	0.012942213	3
cell269	BFE	10	0.022313974	0
cell269	BFE	12	0.022690386	0
cell269	BFE	14	0.022537174333333333	0
cell269	BFE	16	0.022356166	0
cell269	BFE	18	0.02340556666666667	0
cell269	BFE	20	0.021719244	0
cell269	PSI	10	0.004623194666666666	0
cell269	PSI	12	0.004678872666666667	0
cell269	PSI	14	0.004525016999999999	0
cell269	PSI	16	0.004684470333333334	0
cell269	PSI	18	0.004662864333333333	0
cell269	PSI	20	0.004373022666666667	0
cell27	BFE	10	0.025697345666666666	0
cell27	BFE	12	0.040532748333333334	3
cell27	BFE	14	0.041578925333333336	3
cell27	BFE	16	0.04096691933333334	3
cell27	BFE	18	0.041180126000000004	3
cell27	BFE	20	0.040858058	3
cell27	PSI	10	0.007311450666666666	0
cell27	PSI	12	0.017208313	3
cell27	PSI	14	0.01689439333333333	3
cell27	PSI	16	0.019655571666666666	3
cell27	PSI	18	0.015946899	3
cell27	PSI	20	0.017149394333333335	3
cell270	BFE	10	0.048350771	6
cell270	BFE	12	0.04850186533333333	8
cell270	BFE	14	0.056136941333333336	14
cell270	BFE	16	0.054947110333333334	16
cell270	BFE	18	0.071958594	21
cell270	BFE	20	0.073387325	28
cell270	PSI	10	0.017734661333333332	6
cell270	PSI	12	0.016266795666666667	8
cell270	PSI	14	0.021306455666666665	14
cell270	PSI	16	0.025590925333333334	16
cell270	PSI	18	0.02668385066666667	21
cell270	PSI	20	0.029650553666666666	28
cell271	BFE	10	0.05739155133333333	6
cell271	BFE	12	0.061350117333333336	6
cell271	BFE	14	0.055432158	6
cell271	BFE	16	0.057455046	7
cell271	BFE	18	0.057100629	7
cell271	BFE	20	0.056728892333333336	7
cell271	PSI	10	0.027926351	6
cell271	PSI	12	0.02896315333333333	6
cell271	PSI	14	0.025972130000000003	6
cell271	PSI	16	0.027246481333333333	7
cell271	PSI	18	0.029401163333333334	7
cell271	PSI	20	0.029328269	7
cell272	BFE	10	0.06207480133333333	9
cell272	BFE	12	0.063298761	12
cell272	BFE	14	0.07134562033333335	12
cell272	BFE	16	0.06269509333333334	12
cell272	BFE	18	0.07631739233333333	18
cell272	BFE	20	0.07382779233333334	18
cell272	PSI	10	0.023764616666666665	9
cell272	PSI	12	0.026217371333333336	12
cell272	PSI	14	0.02327808066666667	12
cell272	PSI	16	0.024572645333333334	12
cell272	PSI	18	0.02600055	18
cell272	PSI	20	0.027030963666666668	18
cell273	BFE	10	0.04073703133333333	0
cell273	BFE	12	0.044236195666666665	0
cell273	BFE	14	0.037478718	0
cell273	BFE	16	0.037541691333333335	0
cell273	BFE	18	0.037256639333333334	0
cell273	BFE	20	0.037641216	0
cell273	PSI	10	0.012840725333333334	0
cell273	PSI	12	0.016464745333333333	0
cell273	PSI	14	0.012751122666666666	0
cell273	PSI	16	0.013201804999999999	0
cell273	PSI	18	0.014398704	0
cell273	PSI	20	0.012831625333333332	0
cell274	BFE	10	0.05190823033333333	3
cell274	BFE	12	0.05205500166666667	3
cell274	BFE	14	0.051845859	3
cell274	BFE	16	0.05214364966666667	3
cell274	BFE	18	0.050878401999999996	3
cell274	BFE	20	0.05124698166666666	3
cell274	PSI	10	0.025618993333333333	3
cell274	PSI	12	0.022922974333333335	3
cell274	PSI	14	0.024857947000000005	3
cell274	PSI	16	0.028216073	3
cell274	PSI	18	0.026336687666666664	3
cell274	PSI	20	0.02537980766666667	3
cell275	BFE	10	0.030809226333333332	0
cell275	BFE	12	0.031069963333333332	0
cell275	BFE	14	0.03131682433333333	0
cell275	BFE	16	0.031234337333333334	0
cell275	BFE	18	0.031249814	0
cell275	BFE	20	0.031404822	0
cell275	PSI	10	0.009679175333333333	0
cell275	PSI	12	0.009743417	0
cell275	PSI	14	0.009794711666666667	0
cell275	PSI	16	0.009814247	0
cell275	PSI	18	0.009677975666666666	0
cell275	PSI	20	0.009729105666666666	0
cell276	BFE	10	0.033399015666666663	0
cell276	BFE	12	0.034493403666666665	0
cell276	BFE	14	0.03336889466666667	0
cell276	BFE	16	0.034612933	0
cell276	BFE	18	0.033885908	0
cell276	BFE	20	0.03409386733333333	0
cell276	PSI	10	0.010435383333333333	0
cell276	PSI	12	0.010502404	0
cell276	PSI	14	0.010894597666666667	0
cell276	PSI	16	0.013084696	0
cell276	PSI	18	0.013049846333333332	0
cell276	PSI	20	0.012241878000000001	0
cell277	BFE	10	0.08350735599999999	26
cell277	BFE	12	0.09117036833333333	33
cell277	BFE	14	0.096607487	43
cell277	BFE	16	0.104860631	52
cell277	BFE	18	0.11091194433333333	61
cell277	BFE	20	0.11524944200000001	67
cell277	PSI	10	0.033903700333333335	26
cell277	PSI	12	0.037360321	33
cell277	PSI	14	0.04008298666666667	43
cell277	PSI	16	0.04565135	52
cell277	PSI	18	0.044345461	61
cell277	PSI	20	0.050567791	67
cell278	BFE	10	0.033397044	0
cell278	BFE	12	0.03284176766666667	0
cell278	BFE	14	0.032894825333333336	0
cell278	BFE	16	0.033164298333333335	0
cell278	BFE	18	0.033144911	0
cell278	BFE	20	0.033342273666666665	0
cell278	PSI	10	0.010480335666666667	0
cell278	PSI	12	0.010940951666666667	0
cell278	PSI	14	0.010479201	0
cell278	PSI	16	0.010309790000000001	0
cell278	PSI	18	0.010585449333333333	0
cell278	PSI	20	0.012092790333333332	0
cell279	BFE	10	0.041524801	0
cell279	BFE	12	0.041470056666666665	0
cell279	BFE	14	0.042010840333333334	0
cell279	BFE	16	0.041632017333333333	0
cell279	BFE	18	0.043166123333333334	0
cell279	BFE	20	0.04295225033333333	0
cell279	PSI	10	0.015696726666666667	0
cell279	PSI	12	0.015654519	0
cell279	PSI	14	0.017458327333333332	0
cell279	PSI	16	0.016334981666666668	0
cell279	PSI	18	0.015929291	0
cell279	PSI	20	0.017576373666666666	0
cell28	BFE	10	0.03163360933333333	0
cell28	BFE	12	0.047086985666666664	3
cell28	BFE	14	0.047205716	3
cell28	BFE	16	0.049182293	6
cell28	BFE	18	0.049042271	6
cell28	BFE	20	0.04997147133333333	6
cell28	PSI	10	0.010878965	0
cell28	PSI	12	0.021788745666666668	3
cell28	PSI	14	0.019067487	3
cell28	PSI	16	0.016625667666666667	6
cell28	PSI	18	0.023784850666666666	6
cell28	PSI	20	0.017626957666666665	6
cell280	BFE	10	0.022380383666666667	0
cell280	BFE	12	0.024876984	0
cell280	BFE	14	0.022405784	0
cell280	BFE	16	0.022958790333333333	0
cell280	BFE	18	0.022637389333333334	0
cell280	BFE	20	0.022396515666666665	0
cell280	PSI	10	0.004543948333333334	0
cell280	PSI	12	0.004693966666666667	0
cell280	PSI	14	0.004770783	0
cell280	PSI	16	0.0046241093333333335	0
cell280	PSI	18	0.004555218333333334	0
cell280	PSI	20	0.004590336333333334	0
cell281	BFE	10	0.08683927966666667	38
cell281	BFE	12	0.10188195366666666	58
cell281	BFE	14	0.11068891666666666	80
cell281	BFE	16	0.12160512700000001	105
cell281	BFE	18	0.13577851266666666	142
cell281	BFE	20	0.14585059433333333	170
cell281	PSI	10	0.03959356733333333	38
cell281	PSI	12	0.04814414633333334	58
cell281	PSI	14	0.05437707	80
cell281	PSI	16	0.06076367466666668	105
cell281	PSI	18	0.06682777799999999	142
cell281	PSI	20	0.073432578	170
cell282	BFE	10	0.02348368	0
cell282	BFE	12	0.023503467	0
cell282	BFE	14	0.024583696666666665	0
cell282	BFE	16	0.024685797333333336	0
cell282	BFE	18	0.024866113333333335	0
cell282	BFE	20	0.03976658466666667	3
cell282	PSI	10	0.005220090333333334	0
cell282	PSI	12	0.005980159333333333	0
cell282	PSI	14	0.006428600666666667	0
cell282	PSI	16	0.006315340333333333	0
cell282	PSI	18	0.006597661	0
cell282	PSI	20	0.008680468666666667	3
cell283	BFE	10	0.018820041666666665	0
cell283	BFE	12	0.018872669	0
cell283	BFE	14	0.018452523999999998	0
cell283	BFE	16	0.01879961733333333	0
cell283	BFE	18	0.019445704	0
cell283	BFE	20	0.019030587666666668	0
cell283	PSI	10	0.002892629	0
cell283	PSI	12	0.0029107093333333336	0
cell283	PSI	14	0.0028202709999999996	0
cell283	PSI	16	0.002889246666666666	0
cell283	PSI	18	0.002900717666666667	0
cell283	PSI	20	0.002953316666666667	0
cell284	BFE	10	0.04179361366666667	3
cell284	BFE	12	0.04056754666666667	3
cell284	BFE	14	0.040723435	3
cell284	BFE	16	0.041628553	3
cell284	BFE	18	0.041178029666666664	3
cell284	BFE	20	0.043849498	3
cell284	PSI	10	0.018152919333333333	3
cell284	PSI	12	0.018289927666666667	3
cell284	PSI	14	0.019616641333333334	3
cell284	PSI	16	0.019784901	3
cell284	PSI	18	0.015588347	3
cell284	PSI	20	0.015558365333333334	3
cell285	BFE	10	0.029227721999999998	0
cell285	BFE	12	0.029387892999999998	0
cell285	BFE	14	0.04454771	3
cell285	BFE	16	0.046484115	6
cell285	BFE	18	0.04715226633333333	6
cell285	BFE	20	0.047141664666666666	6
cell285	PSI	10	0.009811710999999999	0
cell285	PSI	12	0.009951498333333334	0
cell285	PSI	14	0.014828552	3
cell285	PSI	16	0.016515997333333334	6
cell285	PSI	18	0.015146036666666668	6
cell285	PSI	20	0.017064681666666665	6
cell286	BFE	10	0.020130190666666666	0
cell286	BFE	12	0.020216804	0
cell286	BFE	14	0.020452234666666666	0
cell286	BFE	16	0.020319733333333333	0
cell286	BFE	18	0.020245610666666667	0
cell286	BFE	20	0.021365888	0
cell286	PSI	10	0.003810320666666667	0
cell286	PSI	12	0.003666371	0
cell286	PSI	14	0.0037292189999999998	0
cell286	PSI	16	0.0036307266666666667	0
cell286	PSI	18	0.0037237953333333334	0
cell286	PSI	20	0.0037241039999999998	0
cell287	BFE	10	0.05834509	9
cell287	BFE	12	0.062185277666666663	15
cell287	BFE	14	0.06627092000000001	21
cell287	BFE	16	0.081485927	39
cell287	BFE	18	0.09059161133333334	50
cell287	BFE	20	0.12103304966666667	63
cell287	PSI	10	0.032453778333333336	9
cell287	PSI	12	0.026775711	15
cell287	PSI	14	0.029055872	21
cell287	PSI	16	0.039175546	39
cell287	PSI	18	0.03889204933333333	50
cell287	PSI	20	0.05514338466666666	63
cell288	BFE	10	0.061781927333333334	6
cell288	BFE	12	0.06662188333333334	9
cell288	BFE	14	0.067894936	14
cell288	BFE	16	0.06835715166666667	15
cell288	BFE	18	0.08216110066666667	15
cell288	BFE	20	0.109142216	18
cell288	PSI	10	0.026683307	6
cell288	PSI	12	0.029833346333333333	9
cell288	PSI	14	0.028459580666666668	14
cell288	PSI	16	0.029701004	15
cell288	PSI	18	0.028957709666666668	15
cell288	PSI	20	0.04180383033333333	18
cell289	BFE	10	0.020287722666666667	0
cell289	BFE	12	0.020093782666666667	0
cell289	BFE	14	0.020252396333333332	0
cell289	BFE	16	0.020337225666666667	0
cell289	BFE	18	0.020782453666666666	0
cell289	BFE	20	0.023653252000000003	0
cell289	PSI	10	0.0035532133333333335	0
cell289	PSI	12	0.0035545463333333336	0
cell289	PSI	14	0.003652119333333333	0
cell289	PSI	16	0.003596297333333333	0
cell289	PSI	18	0.0039056423333333336	0
cell289	PSI	20	0.003744645666666667	0
cell29	BFE	10	0.03053945833333333	0
cell29	BFE	12	0.030878584666666667	0
cell29	BFE	14	0.030845719	0
cell29	BFE	16	0.03059403633333333	0
cell29	BFE	18	0.030295124	0
cell29	BFE	20	0.03240408733333333	0
cell29	PSI	10	0.009587167333333334	0
cell29	PSI	12	0.009438205	0
cell29	PSI	14	0.009526642666666666	0
cell29	PSI	16	0.009404320333333334	0
cell29	PSI	18	0.011024959333333334	0
cell29	PSI	20	0.011134373666666666	0
cell290	BFE	10	0.080319318	33
cell290	BFE	12	0.08410741366666667	43
cell290	BFE	14	0.09444845266666667	56
cell290	BFE	16	0.09366928266666666	66
cell290	BFE	18	0.11342108066666667	87
cell290	BFE	20	0.12594659166666666	107
cell290	PSI	10	0.033043936	33
cell290	PSI	12	0.035566515666666666	43
cell290	PSI	14	0.04068208266666667	56
cell290	PSI	16	0.045443658	66
cell290	PSI	18	0.05124126633333334	87
cell290	PSI	20	0.05755514466666667	107
cell291	BFE	10	0.02855300133333333	0
cell291	BFE	12	0.029765430333333332	0
cell291	BFE	14	0.04332639033333333	3
cell291	BFE	16	0.047929564	6
cell291	BFE	18	0.05038457566666667	9
cell291	BFE	20	0.06315560533333332	20
cell291	PSI	10	0.009512355333333333	0
cell291	PSI	12	0.010140226666666667	0
cell291	PSI	14	0.014770300333333333	3
cell291	PSI	16	0.022169454333333335	6
cell291	PSI	18	0.02519612233333333	9
cell291	PSI	20	0.039405954	20
cell292	BFE	10	0.05561797733333334	8
cell292	BFE	12	0.056825599666666664	8
cell292	BFE	14	0.071905006	12
cell292	BFE	16	0.06352246666666667	21
cell292	BFE	18	0.07812939966666667	27
cell292	BFE	20	0.085224935	32
cell292	PSI	10	0.02964901166666667	8
cell292	PSI	12	0.03180878433333333	8
cell292	PSI	14	0.023224740333333334	12
cell292	PSI	16	0.027688342333333334	21
cell292	PSI	18	0.032665527666666666	27
cell292	PSI	20	0.04052487766666667	32
cell293	BFE	10	0.022908662666666666	0
cell293	BFE	12	0.03826593066666666	3
cell293	BFE	14	0.03864725766666667	3
cell293	BFE	16	0.038197097666666666	3
